"","pmid","DOI","is_research.x","is_review.x","is_open_data","open_data_statements","is_open_code","open_code_statements","is_coi_pred","coi_text","is_fund_pred","fund_text","is_register_pred","register_text","is_success.y","Publication.Year","Journal.Book","Authors","COVID","COVID.Year"
"2527",33150367,"10.1093/cid/ciaa1681",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lei JH, Xu Y, Jiang YF, Shi ZH, Guo T.","TRUE","2021 TRUE"
"2528",33150375,"10.1093/cid/ciaa1684",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Sims MD, Maine GN, Childers KL, Podolsky RH, Voss DR, Berkiw-Scenna N, Oh J, Heinrich KE, Keil H, Kennedy RH, Homayouni R.","TRUE","2021 TRUE"
"2529",33150393,"10.1093/cid/ciaa1682",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Huh K, Jung J, Hong J, Kim M, Ahn JG, Kim JH, Kang JM.","TRUE","2021 TRUE"
"2541",33161424,"10.1093/cid/ciaa1704",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Sherman AC, Babiker A, Sieben AJ, Pyden A, Steinberg J, Kraft CS, Koelle K, Kanjilal S.","TRUE","2021 TRUE"
"2542",33161427,"10.1093/cid/ciaa1702",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Posfay-Barbe KM, Andrey DO, Virzi J, Cohen P, Pigny F, Goncalves AR, Pinosch S, Lacroix L, Stringhini S, Kaiser L, Vuilleumier N, L'Huillier AG.","TRUE","2021 TRUE"
"2553",33179039,"10.1093/cid/ciaa1722",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lum BX, Liu EH, Archuleta S, Somani J, Bagdasarian N, Koh CS, Sin CS, Wong M, Quek SC, Fisher DA.","TRUE","2021 TRUE"
"2562",33185244,"10.1093/cid/ciaa1166",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lewis NM, Chu VT, Ye D, Conners EE, Gharpure R, Laws RL, Reses HE, Freeman BD, Fajans M, Rabold EM, Dawson P, Buono S, Yin S, Owusu D, Wadhwa A, Pomeroy M, Yousaf A, Pevzner E, Njuguna H, Battey KA, Tran CH, Fields VL, Salvatore P, O'Hegarty M, Vuong J, Chancey R, Gregory C, Banks M, Rispens JR, Dietrich E, Marcenac P, Matanock AM, Duca L, Binder A, Fox G, Lester S, Mills L, Gerber SI, Watson J, Schumacher A, Pawloski L, Thornburg NJ, Hall AJ, Kiphibane T, Willardson S, Christensen K, Page L, Bhattacharyya S, Dasu T, Christiansen A, Pray IW, Westergaard RP, Dunn AC, Tate JE, Nabity SA, Kirking HL.","TRUE","2021 TRUE"
"2571",33196783,"10.1093/cid/ciaa1728",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Amin-Chowdhury Z, Aiano F, Mensah A, Sheppard CL, Litt D, Fry NK, Andrews N, Ramsay ME, Ladhani SN.","TRUE","2021 TRUE"
"2579",33201219,"10.1093/cid/ciaa1737",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Ladhani SN, Andrews N, Aiano F, Baawuah F, Amin-Chowdhury Z, Brown KE, Amirthalingam G, Ramsay ME, Waterfield T; RAPID-19 Investigation Team.","TRUE","2021 TRUE"
"2584",33206973,"10.1093/infdis/jiaa724",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Bedin AS, Makinson A, Picot MC, Mennechet F, Malergue F, Pisoni A, Nyiramigisha E, Montagnier L, Bollore K, Debiesse S, Morquin D, Veyrenche N, Renault C, Foulongne V, Bret C, Bourdin A, Le Moing V, Van de Perre P, Tuaillon E.","TRUE","2021 TRUE"
"2597",33216875,"10.1093/cid/ciaa1748",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Bhatt PJ, Shiau S, Brunetti L, Xie Y, Solanki K, Khalid S, Mohayya S, Au PH, Pham C, Uprety P, Nahass R, Narayanan N.","TRUE","2021 TRUE"
"2623",33237993,"10.1093/cid/ciaa1780",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Reese H, Iuliano AD, Patel NN, Garg S, Kim L, Silk BJ, Hall AJ, Fry A, Reed C.","TRUE","2021 TRUE"
"2632",33249438,"10.1093/infdis/jiaa745",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Lersy F, Benotmane I, Helms J, Collange O, Schenck M, Brisset JC, Chammas A, Willaume T, Lefebvre N, Solis M, Hansmann Y, Fabacher T, Caillard S, Mertes PM, Pottecher J, Schneider F, Meziani F, Fafi-Kremer S, Kremer S.","TRUE","2021 TRUE"
"2634",33249471,"10.1093/infdis/jiaa741",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Rieder M, Wirth L, Pollmeier L, Jeserich M, Goller I, Baldus N, Schmid B, Busch HJ, Hofmann M, Thimme R, Rieg S, Kern W, Bode C, Duerschmied D, Lother A.","TRUE","2021 TRUE"
"2636",33249484,"10.1093/infdis/jiaa742",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Bulfone TC, Malekinejad M, Rutherford GW, Razani N.","TRUE","2021 TRUE"
"2637",33249506,"10.1093/infdis/jiaa744",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Bowman ER, Cameron CMA, Avery A, Gabriel J, Kettelhut A, Hecker M, Sontich CU, Tamilselvan B, Nichols CN, Richardson B, Cartwright M, Funderburg NT, Cameron MJ.","TRUE","2021 TRUE"
"2639",33252620,"10.1093/cid/ciaa1793",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Braunstein SL, Lazar R, Wahnich A, Daskalakis DC, Blackstock OJ.","TRUE","2021 TRUE"
"2640",33252659,"10.1093/cid/ciaa1785",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Basavaraju SV, Patton ME, Grimm K, Rasheed MAU, Lester S, Mills L, Stumpf M, Freeman B, Tamin A, Harcourt J, Schiffer J, Semenova V, Li H, Alston B, Ategbole M, Bolcen S, Boulay D, Browning P, Cronin L, David E, Desai R, Epperson M, Gorantla Y, Jia T, Maniatis P, Moss K, Ortiz K, Park SH, Patel P, Qin Y, Steward-Clark E, Tatum H, Vogan A, Zellner B, Drobeniuc J, Sapiano MRP, Havers F, Reed C, Gerber S, Thornburg NJ, Stramer SL.","TRUE","2021 TRUE"
"2641",33252665,"10.1093/cid/ciaa1792",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Petersen MS, Kristiansen MF, Hanusson KD, Danielsen ME, Á Steig B, Gaini S, Strøm M, Weihe P.","TRUE","2021 TRUE"
"2659",33270107,"10.1093/cid/ciaa1764",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Jefferson T, Spencer EA, Brassey J, Heneghan C.","TRUE","2021 TRUE"
"2665",33277643,"10.1093/cid/ciaa1818",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Zhang N, Jia W, Lei H, Wang P, Zhao P, Guo Y, Dung CH, Bu Z, Xue P, Xie J, Zhang Y, Cheng R, Li Y.","TRUE","2021 TRUE"
"2673",33280009,"10.1093/infdis/jiaa756",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Petito E, Falcinelli E, Paliani U, Cesari E, Vaudo G, Sebastiano M, Cerotto V, Guglielmini G, Gori F, Malvestiti M, Becattini C, Paciullo F, De Robertis E, Bury L, Lazzarini T, Gresele P; COVIR study investigators.","TRUE","2021 TRUE"
"2675",33283240,"10.1093/cid/ciaa1825",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Zhu Y, Bloxham CJ, Hulme KD, Sinclair JE, Tong ZWM, Steele LE, Noye EC, Lu J, Xia Y, Chew KY, Pickering J, Gilks C, Bowen AC, Short KR.","TRUE","2021 TRUE"
"2684",33300579,"10.1093/cid/ciaa1804",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Bajema KL, Dahlgren FS, Lim TW, Bestul N, Biggs HM, Tate JE, Owusu C, Szablewski CM, Drenzek C, Drobeniuc J, Semenova V, Li H, Browning P, Desai R, Epperson M, Jia LT, Thornburg NJ, Edens C, Fry AM, Hall AJ, Schiffer J, Havers FP.","TRUE","2021 TRUE"
"2698",33313659,"10.1093/cid/ciaa1845",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Costa SF, Giavina-Bianchi P, Buss L, Mesquita Peres CH, Rafael MM, Dos Santos LGN, Bedin AA, Francisco MCPB, Satakie FM, Jesus Menezes MA, Dal Secco LM, Rodrigues Caron DM, de Oliveira AB, de Faria MFL, de Aurélio Penteado AS, de Souza IOM, de Fatima Pereira G, Pereira R, Matos Porto AP, Sanchez Espinoza EP, Mendes-Correa MC, Dos Santos Lazari C, Kalil J, de Moliterno Perondi MB, de Oliveira Bonfa ESD, Perreira AJ, Sabino E, da Silva Duarte AJ, Segurado AC, Dos Santos VA, Levin AS.","TRUE","2021 TRUE"
"2699",33315049,"10.1093/cid/ciaa1850",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Selhorst P, van Ierssel SH, Michiels J, Mariën J, Bartholomeeusen K, Dirinck E, Vandamme S, Jansens H, Ariën KK.","TRUE","2021 TRUE"
"2701",33315065,"10.1093/cid/ciaa1851",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Pettit NN, Pisano J, Nguyen CT, Lew AK, Hazra A, Sherer R, Mullane KM.","TRUE","2021 TRUE"
"2711",33325510,"10.1093/infdis/jiaa767",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Izurieta HS, Graham DJ, Jiao Y, Hu M, Lu Y, Wu Y, Chillarige Y, Wernecke M, Menis M, Pratt D, Kelman J, Forshee R.","TRUE","2021 TRUE"
"2774",33354704,"10.1093/cid/ciaa1881",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Kies KD, Thomas AS, Binnicker MJ, Bashynski KL, Patel R.","TRUE","2021 TRUE"
"2776",33354719,"10.1093/cid/ciaa1882",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Giles ML, Wallace EM, Alpren C, Brady N, Crouch S, Romanes F, Sutton B, Cheng A.","TRUE","2021 TRUE"
"2800",33373433,"10.1093/cid/ciaa1895",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Silvestre OM, Costa LR, Lopes BVR, Barbosa MR, Botelho KKP, Albuquerque KLC, Souza AGS, Coelho LA, de Oliveira AJ, Barantini CB, Neves SAVM, Nadruz W, Maguire JH, Fernandes-Silva MM.","TRUE","2021 TRUE"
"2801",33373435,"10.1093/cid/ciaa1896",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","King LM, Lovegrove MC, Shehab N, Tsay S, Budnitz DS, Geller AI, Lind JN, Roberts RM, Hicks LA, Kabbani S.","TRUE","2021 TRUE"
"2809",33388748,"10.1093/cid/ciaa1912",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Hoehl S, Kreutzer E, Schenk B, Westhaus S, Foppa I, Herrmann E, Ettrich I, Leondaraki M, Schaible A, Rudych O, Rabenau H, Berger A, Ciesek S.","TRUE","2021 TRUE"
"2810",33388749,"10.1093/cid/ciaa1911",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Zhang Z, Guo L, Huang L, Zhang C, Luo R, Zeng L, Liang H, Li Q, Lu X, Wang X, Ma CY, Shao J, Luo W, Li L, Liu L, Li Z, Zhou X, Zhang X, Liu J, Yang J, Kwan KY, Liu W, Xu Y, Jiang H, Liu H, Du H, Wu Y, Yu G, Chen J, Wu J, Zhang J, Liao C, Chen HJ, Chen Z, Tse HF, Xia H, Lian Q.","TRUE","2021 TRUE"
"2811",33388756,"10.1093/cid/ciaa1935",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Weinberger T, Steffen J, Osterman A, Mueller TT, Muenchhoff M, Wratil PR, Graf A, Krebs S, Quartucci C, Spaeth PM, Grabein B, Adorjan K, Blum H, Keppler OT, Klein M.","TRUE","2021 TRUE"
"2812",33388780,"10.1093/infdis/jiaa804",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Maltezou HC, Raftopoulos V, Vorou R, Papadima K, Mellou K, Spanakis N, Kossyvakis A, Gioula G, Exindari M, Froukala E, Martinez-Gonzalez B, Panayiotakopoulos G, Papa A, Mentis A, Tsakris A.","TRUE","2021 TRUE"
"2819",33395482,"10.1093/cid/ciaa1933",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Pilotto A, Masciocchi S, Volonghi I, De Giuli V, Caprioli F, Mariotto S, Ferrari S, Bozzetti S, Imarisio A, Risi B, Premi E, Benussi A, Focà E, Castelli F, Zanusso G, Monaco S, Stefanelli P, Gasparotti R, Zekeridou A, McKeon A, Ashton NJ, BlennoW K, Zetterberg H, Padovani A.","TRUE","2021 TRUE"
"2826",33400771,"10.1093/cid/ciab003",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Dalager-Pedersen M, Lund LC, Mariager T, Winther R, Hellfritzsch M, Larsen TB, Thomsen RW, Johansen NB, Søgaard OS, Nielsen SL, Omland LH, Lundbo LF, Israelsen SB, Harboe ZB, Pottegård A, Nielsen H, Bodilsen J.","TRUE","2021 TRUE"
"2829",33400794,"10.1093/infdis/jiaa796",TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Bolotin S, Tran V, Osman S, Brown KA, Buchan SA, Joh E, Deeks SL, Allen VG.","TRUE","2021 TRUE"
"2949",33460434,"10.1093/cid/ciab035",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Somekh I, Shohat T, Boker LK, Simões EAF, Somekh E.","TRUE","2021 TRUE"
"2954",33462589,"10.1093/cid/ciab037",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Goyal R, Hotchkiss J, Schooley RT, De Gruttola V, Martin NK.","TRUE","2021 TRUE"
"2981",33480973,"10.1093/cid/ciab048",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Hanson KE, Caliendo AM, Arias CA, Hayden MK, Englund JA, Lee MJ, Loeb M, Patel R, El Alayli A, Altayar O, Patel P, Falck-Ytter Y, Lavergne V, Morgan RL, Murad MH, Sultan S, Bhimraj A, Mustafa RA.","TRUE","2021 TRUE"
"3004",33491049,"10.1093/cid/ciab054",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Shaw J, Stewart T, Anderson KB, Hanley S, Thomas SJ, Salmon DA, Morley C.","TRUE","2021 TRUE"
"3006",33493287,"10.1093/infdis/jiab044",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Boumaza A, Gay L, Mezouar S, Bestion E, Diallo AB, Michel M, Desnues B, Raoult D, La Scola B, Halfon P, Vitte J, Olive D, Mege JL.","TRUE","2021 TRUE"
"3059",33501949,"10.1093/cid/ciaa725",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Zhou L, Wu Z, Li Z, Zhang Y, McGoogan JM, Li Q, Dong X, Ren R, Feng L, Qi X, Xi J, Cui Y, Tan W, Shi G, Wu G, Xu W, Wang X, Ma J, Su X, Feng Z, Gao GF.","TRUE","2021 TRUE"
"3061",33501951,"10.1093/cid/ciaa979",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lynch KL, Whitman JD, Lacanienta NP, Beckerdite EW, Kastner SA, Shy BR, Goldgof GM, Levine AG, Bapat SP, Stramer SL, Esensten JH, Hightower AW, Bern C, Wu AHB.","TRUE","2021 TRUE"
"3062",33501952,"10.1093/cid/ciaa977",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Contejean A, Leporrier J, Canouï E, Alby-Laurent F, Lafont E, Beaudeau L, Parize P, Lecieux F, Greffet A, Chéron G, Gauzit R, Fourgeaud J, L'Honneur AS, Tréluyer JM, Charlier C, Casetta A, Frange P, Leruez-Ville M, Rozenberg F, Lortholary O, Kernéis S.","TRUE","2021 TRUE"
"3064",33501962,"10.1093/cid/ciaa491",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Schwierzeck V, König JC, Kühn J, Mellmann A, Correa-Martínez CL, Omran H, Konrad M, Kaiser T, Kampmeier S.","TRUE","2021 TRUE"
"3066",33501967,"10.1093/cid/ciaa710",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Angoulvant F, Ouldali N, Yang DD, Filser M, Gajdos V, Rybak A, Guedj R, Soussan-Banini V, Basmaci R, Lefevre-Utile A, Brun-Ney D, Beaujouan L, Skurnik D.","TRUE","2021 TRUE"
"3091",33515250,"10.1093/cid/ciab080",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Akinbami LJ, Petersen LR, Sami S, Vuong N, Lukacs SL, Mackey L, Atas J, LaFleur BJ.","TRUE","2021 TRUE"
"3106",33524124,"10.1093/infdis/jiab065",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Janssen NAF, Grondman I, de Nooijer AH, Boahen CK, Koeken VACM, Matzaraki V, Kumar V, He X, Kox M, Koenen HJPM, Smeets RL, Joosten I, Brüggemann RJM, Kouijzer IJE, van der Hoeven HG, Schouten JA, Frenzel T, Reijers MHE, Hoefsloot W, Dofferhoff ASM, van Apeldoorn MJ, Blaauw MJT, Veerman K, Maas C, Schoneveld AH, Hoefer IE, Derde LPG, van Deuren M, van der Meer JWM, van Crevel R, Giamarellos-Bourboulis EJ, Joosten LAB, van den Heuvel MM, Hoogerwerf J, de Mast Q, Pickkers P, Netea MG, van de Veerdonk FL.","TRUE","2021 TRUE"
"3113",33527122,"10.1093/cid/ciaa712",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Kao CM, Orenstein WA, Anderson EJ.","TRUE","2021 TRUE"
"3114",33527123,"10.1093/cid/ciaa726",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Canaday DH, Gravenstein S.","TRUE","2021 TRUE"
"3122",33535237,"10.1093/infdis/jiaa641",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Brandsma E, Verhagen HJMP, van de Laar TJW, Claas ECJ, Cornelissen M, van den Akker E.","TRUE","2021 TRUE"
"3150",33550400,"10.1093/cid/ciab101",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Rebeiro PF, Aronoff DM, Smith MK.","TRUE","2021 TRUE"
"3157",33556958,"10.1093/cid/ciab104",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Crovetto F, Crispi F, Llurba E, Pascal R, Larroya M, Trilla C, Camacho M, Medina C, Dobaño C, Gomez-Roig MD, Figueras F, Gratacos E; KidsCorona Pregnancy COVID-19 Group.","TRUE","2021 TRUE"
"3158",33556959,"10.1093/infdis/jiab076",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Richards KA, Glover M, Crawford JC, Thomas PG, White C, Sant AJ.","TRUE","2021 TRUE"
"3159",33556961,"10.1093/infdis/jiab075",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Tarhini H, Recoing A, Bridier-Nahmias A, Rahi M, Lambert C, Martres P, Lucet JC, Rioux C, Bouzid D, Lebourgeois S, Descamps D, Yazdanpanah Y, Le Hingrat Q, Lescure FX, Visseaux B.","TRUE","2021 TRUE"
"3175",33564862,"10.1093/cid/ciab110",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","See I, Paul P, Slayton RB, Steele MK, Stuckey MJ, Duca L, Srinivasan A, Stone N, Jernigan JA, Reddy SC.","TRUE","2021 TRUE"
"3204",33580243,"10.1093/cid/ciab127",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Feldman AG, O'Leary ST, Danziger-Isakov L.","TRUE","2021 TRUE"
"3205",33580256,"10.1093/cid/ciab142",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Sam-Agudu NA, Rabie H, Pipo MT, Byamungu LN, Masekela R, van der Zalm MM, Redfern A, Dramowski A, Mukalay A, Gachuno OW, Mongweli N, Kinuthia J, Ishoso DK, Amoako E, Agyare E, Agbeno EK, Mohammed Jibril A, Abdullahi AM, Amadi O, Mohammed Umar U, Ayele BT, Machekano RN, Nyasulu PS, Hermans MP, Otshudiema JO, Bongo-Pasi Nswe C, Kayembe JN, Mbala-Kingebeni P, Muyembe-Tamfum JJ, Aanyu HT, Musoke P, Fowler MG, Sewankambo N, Suleman F, Adejumo P, Tsegaye A, Mteta A, Noormahomed EV, Deckelbaum RJ, Zumla A, Mavungu Landu DJ, Tshilolo L, Zigabe S, Goga A, Mills EJ, Umar LW, Kruger M, Mofenson LM, Nachega JB; Investigators in the AFREhealth COVID-19 Research Collaboration on Children and Adolescents.","TRUE","2021 TRUE"
"3206",33580259,"10.1093/infdis/jiab082",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Kidd M, Richter A, Best A, Cumley N, Mirza J, Percival B, Mayhew M, Megram O, Ashford F, White T, Moles-Garcia E, Crawford L, Bosworth A, Atabani SF, Plant T, McNally A.","TRUE","2021 TRUE"
"3207",33580261,"10.1093/infdis/jiab099",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Dillner J, Elfström KM, Blomqvist J, Engstrand L, Uhlén M, Eklund C, Boulund F, Lagheden C, Hamsten M, Nordqvist-Kleppe S, Seifert M, Hellström C, Olofsson J, Andersson E, Falk AJ, Bergström S, Hultin E, Pin E, Pimenoff VN, Hassan S, Månberg A, Nilsson P, Hedhammar M, Hober S, Mattsson J, Arroyo Mühr LS, Lundgren KC.","TRUE","2021 TRUE"
"3214",33585890,"10.1093/infdis/jiab098",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Raman RS, Bhagwan Barge V, Anil Kumar D, Dandu H, Rakesh Kartha R, Bafna V, Aravinda VT, Raghuram TC.","TRUE","2021 TRUE"
"3215",33585934,"10.1093/infdis/jiab097",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Avadhanula V, Nicholson EG, Ferlic-Stark L, Piedra FA, Blunck BN, Fragoso S, Bond NL, Santarcangelo PL, Ye X, McBride TJ, Aideyan LO, Patel KD, Maurer L, Angelo LS, Piedra PA.","TRUE","2021 TRUE"
"3223",33590002,"10.1093/cid/ciab131",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Jackson ML, Starita L, Kiniry E, Phillips CH, Wellwood S, Cho S, Kiavand A, Truong M, Han P, Richardson M, Wolf CR, Heimonen J, Nickerson DA, Chu HY; Seattle Flu Study Investigators.","TRUE","2021 TRUE"
"3234",33598716,"10.1093/cid/ciab148",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lee JT, Hesse EM, Paulin HN, Datta D, Katz LS, Talwar A, Chang G, Galang RR, Harcourt JL, Tamin A, Thornburg NJ, Wong KK, Stevens V, Kim K, Tong S, Zhou B, Queen K, Drobeniuc J, Folster JM, Sexton DJ, Ramachandran S, Browne H, Iskander J, Mitruka K.","TRUE","2021 TRUE"
"3249",33605423,"10.1093/infdis/jiab104",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Bao L, Song Z, Xue J, Gao H, Liu J, Wang J, Guo Q, Zhao B, Qu Y, Qi F, Gong S, Liu M, Lv Q, Li D, Han Y, Zhao W, Deng S, Liu Y, Xiang Z, Yang B, Deng W, Yu H, Cong Z, Wei Q, Xu J, Gao GF, Qin C.","TRUE","2021 TRUE"
"3254",33606027,"10.1093/infdis/jiab093",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Kraay ANM, Han P, Kambhampati AK, Wikswo ME, Mirza SA, Lopman BA.","TRUE","2021 TRUE"
