"","Title","Authors","pmid","DOI","is_research.x","is_review.x","is_open_data","open_data_statements","is_open_code","open_code_statements","is_coi_pred","coi_text","is_fund_pred","fund_text","is_register_pred","register_text","is_success.y","Publication.Year","Journal.Book"
"163","Psychobehavioral Responses and Likelihood of Receiving COVID-19 Vaccines during the Pandemic, Hong Kong","Kwok KO, Li KK, Tang A, Tsoi MTF, Chan EYY, Tang JWT, Wong A, Wei WI, Wong SYS.",34152948,"10.3201/eid2707.210054",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"K.O. Kwok acknowledges support from Health and Medical Research Fund (reference nos. INF-CUHK-1, 17160302, 18170312), General Research Fund (reference nos. 14112818, 24104920), Wellcome Trust Fund (United Kingdom, 200861/Z/16/Z), and Group Research Scheme of The Chinese University of Hong Kong.",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"164","Risks and Preventive Strategies for Clostridioides difficile Transmission to Household or Community Contacts during Transition in Healthcare Settings","Asgary R, Snead JA, Wahid NA, Ro V, Halim M, Stribling JC.",34152967,"10.3201/eid2707.200209",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,"We conducted a systematic review of literature in the databases MEDLINE, EMBASE, CINAHL plus EBSCO, Web of Science, PubMed, and The Cochrane Library, as well as gray literature, including abstracts/proceeding of gastroenterology, infectious disease, and related professional societies annual meeting, and guidelines by professional associations, all published during January 1, 2000‒February 19, 2019. In addition to the primary literature search, we performed a snowballing method and checked references cited in current guidelines and the most relevant articles from our search. We developed a list of key search terms () during multiple brainstorming sessions (involving clinicians, contributors, and a specialized librarian) and through an extensive review of Medical Subject Headings (MeSH) terms from relevant articles identified through preliminary searches in PubMed. We divided the search terms into 2 search buckets, 1 centered around “Clostridium difficile” (all related MeSH terms and possible text words) and 1 centered around “carrier state” and “cross infection” (all related MeSH terms and possible text words). Furthermore, we used the OVID Medline strategy (Appendix) to search all databases by using appropriate thesaurus terms and natural language. The study was registered at the PROSPERO Registry as no. CRD42019118021 (study protocol provided in the Appendix).",TRUE,2021,"Emerg Infect Dis"
"165","Immunogenicity of alternative ten-valent pneumococcal conjugate vaccine schedules in infants in Ho Chi Minh City, Vietnam: results from a single-blind, parallel-group, open-label, randomised, controlled trial","Licciardi PV, Temple B, Dai VTT, Toan NT, Uyen D, Nguyen CD, Phan TV, Bright K, Marimla RA, Balloch A, Huu TN, Mulholland K.",34171233,"10.1016/S1473-3099(20)30775-1",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declaration of interests We declare no competing interests.",TRUE,"AcknowledgmentsWe thank the study participants and their families. We also thank Dang Duc Anh, Nguyen Thi Hien Anh, Dorota Borys, Jonathan Carapetis, Nguyen Thi Kieu Chinh, Lam Trung Duc, Ahsan Habib, William Hausdorff, Bernard Hoet, Phan Trong Lan, Jordaxz, Tran Thi Kim Ngan, Vo Thuy Ngoc, Peter R Paradiso, Nguyen Thi Minh Phuong (deceased), Fiona Russell, Zheng Quan Toh, and Lay Myint Yoshida. This work was supported by the National Health and Medical Research Council (NHMRC) of Australia (grant number 566792) and the Bill & Melinda Gates Foundation (grant number OPP1116833) GSK Biologicals SA donated the doses of PCV10 and provided support for the opsonophagocytosis testing. PVL is a recipient of a NHMRC Career Development Fellowship. We also thank the Victorian Government's Operational Infrastructure Support Program. KM has received grant funding for a collaborative study on PCV impact on adult pneumonia from Pfizer; non-financial support (in the form of PCV10 vaccine doses) and funding for opsonophagocytic assays provided by GSK Biologicals SA.",TRUE,"We did all analyses using Stata Statistical Software (release 14). This study is registered with ClinicalTrials.gov, NCT01953510. Methods: In this single-blind, parallel-group, open-label, randomised controlled trial, infants aged 2 months were recruited by community health staff in districts 4 and 7 of Ho Chi Minh City, Vietnam. Eligible infants had no clinically significant maternal or prenatal history and were born at or after 36 weeks' gestation. Participants were randomly assigned (3:3:5:4:5:4) using block randomisation, stratified by district, to one of six PCV10 or PCV13 vaccination schedules. Here we report results for four groups: group A, who were given PCV10 at ages 2, 3, 4, and 9 months (a 3 + 1 schedule); group B, who were vaccinated at ages 2, 3, and 4 months (3 + 0 schedule); group C, who were vaccinated at ages 2, 4, and 9·5 months (2 + 1 schedule); and group D, who were vaccinated at ages 2 and 6 months (two-dose schedule). Laboratory-based assessors were masked to group allocation. Blood samples were collected at different prespecified timepoints between ages 3–18 months depending on group allocation, within 27–43 days after vaccination, and these were analysed for serotype-specific IgG and opsonophagocytic responses. Participants were followed-up until age 24 months. The primary outcome was the proportion of infants with serotype-specific IgG levels of 0·35 μg/mL or higher at age 5 months, analysed as a non-inferiority comparison (10% margin) of the two-dose and three-dose primary series (group C vs groups A and B combined). We also compared responses 4 weeks after two doses administered at either ages 2 and 4 months (group C) or at ages 2 and 6 months (group D). The primary endpoint was analysed in the per-protocol population. Reactogenicity has been reported previously. This study is registered with ClinicalTrials.gov, NCT01953510, and is now closed to accrual.",TRUE,2021,"Lancet Infect Dis"
"166","Comparative cytokine profiling identifies common and unique serum cytokine responses in acute chikungunya and dengue virus infection","Dhenni R, Yohan B, Alisjahbana B, Lucanus A, Riswari SF, Megawati D, Haryanto S, Gampamole D, Hayati RF, Sari K, Witari NPD, Myint KSA, Sasmono RT.",34215212,"10.1186/s12879-021-06339-6",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThe use of archived, unlinked patient serum samples for cytokine measurement was approved by the Eijkman Institute Research Ethics Commission (ethical approval no. 78). Written informed consent was obtained from all patients or from parents and/or guardians prior to the collection of samples. The use of PBMCs from healthy adult donors was approved by the Eijkman Institute Research Ethics Commission (ethical approval no. 110). All donors provided written informed consent. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This work was supported by the Ministry of Research and Technology / National Agency for Research and Innovation, Republic of Indonesia. The funder had no role in the design of the study and collection, analysis, and interpretation of data and in writing the manuscript.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"167","Limited Neutralization of Authentic Severe Acute Respiratory Syndrome Coronavirus 2 Variants Carrying E484K In Vitro","Widera M, Wilhelm A, Hoehl S, Pallas C, Kohmer N, Wolf T, Rabenau HF, Corman VM, Drosten C, Vehreschild MJGT, Goetsch U, Gottschalk R, Ciesek S.",34223909,"10.1093/infdis/jiab355",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis"
"168","Management of enterococcal central line-associated bloodstream infections in patients with cancer","Awadh H, Chaftari AM, Khalil M, Fares J, Jiang Y, Deeba R, Ali S, Hachem R, Raad II.",34225651,"10.1186/s12879-021-06328-9",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThis study was approved by the MD Anderson Cancer Center Institutional Review Board (Protocol LAB06–0648). Waiver of informed consent was obtained and waived by the MD Anderson Cancer Center Institutional Review Board. The study was conducted in accordance with relevant guidelines and regulations. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",TRUE,"Funding None.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"169","Risk of COVID-19 morbidity and mortality among healthcare workers working in a Large Tertiary Care Hospital","Alshamrani MM, El-Saed A, Al Zunitan M, Almulhem R, Almohrij S.",34242766,"10.1016/j.ijid.2021.07.009",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declaration of Competing Interests The authors declare no conflicts of interest.",TRUE,"Funding Source Minimal fund was obtained from King Abdullah International Medical Research Center (RC20/563/R) to cover data collection and entry.",FALSE,"",TRUE,2021,"Int J Infect Dis"
"170","Knowledge, perceptions and effects of Ebola virus disease outbreak on the pig value chain in the agro-pastoralist district of Luwero, Central Uganda","Birungi D, Tumwine G, Kato CD, Ssekamatte T, Ocaido M, Majalija S.",34243704,"10.1186/s12879-021-06337-8",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThis project was part of the on-going study under the project Capacity Building in Management of Integrated Trans-Boundary Animal Diseases and Zoonoses (CIMTRADZ) for which approval had been granted by the Institutional Review Board of the College of Health Sciences Makerere University. We sought verbal informed consent in the local language from respondents’ survivors, close relatives of the deceased, and local leaders). The ethics committee approved the verbal consent because the research was associated with low risk and minimal harm to the participants. The consent was obtained after explaining the research to participants using an information sheet to guide the verbal explanation of the study. The respondents had to be 18 years old and above and willing to be interviewed. They were informed that their participation was voluntary and their refusal would not result in any negative consequences. During data analysis, we used unique identifiers to ensure confidentiality. Consent for publication“Not Applicable”. Competing interestsThe authors declare that they have no competing interest. Competing interests The authors declare that they have no competing interest.",TRUE,"Funding This study was funded by the Capacity Building in Integrated Management of Trans boundary Animal Diseases and Zoonoses (CIMTRADZ) –HED project. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. Data and any relevant material required will be available.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"171","Interchangeability of periplasmic adaptor proteins AcrA and AcrE in forming functional efflux pumps with AcrD in Salmonella enterica serovar Typhimurium","Alav I, Bavro VN, Blair JMA.",34278432,"10.1093/jac/dkab237",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"Funding  I.A. was funded by the Midlands Integrative Biosciences Training Partnership (MIBTP2) and grant BBSRC BB/M01116X/1 at the University of Birmingham. V.N.B. was supported by funding from BBSRC (grant BB/N002776/1). J.M.A.B. was funded by the BBSRC grant BB/M02623X/1 (David Phillips Fellowship to J.M.A.B).",FALSE,"",TRUE,2021,"J Antimicrob Chemother"
"172","Highly Pathogenic Avian Influenza A(H5N8) Virus Clade 2.3.4.4b, Western Siberia, Russia, 2020","Sobolev I, Sharshov K, Dubovitskiy N, Kurskaya O, Alekseev A, Leonov S, Yushkov Y, Irza V, Komissarov A, Fadeev A, Danilenko D, Mine J, Tsunekuni R, Uchida Y, Saito T, Shestopalov A.",34287138,"10.3201/eid2708.204969",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"Laboratory diagnostics, virologic experiments, and analysis in this study was supported by the Russian Science Foundation (project no. RSF 20-44-07001), and sample collection was supported by the Russian Foundation for Basic Research (project no. RFBR 19-54-55004). This study was also supported partly by the Ministry of Agriculture, Forestry and Fisheries of Japan (project no. JPJ008837) as part of its program for funding commissioned projects for promotion of strategic international collaborative research.",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"173","Safety and Reactogenicity of the ChAdOx1 (AZD1222) COVID-19 Vaccine in Saudi Arabia","Al Bahrani S, Albarrak A, Alghamdi OA, Alghamdi MA, Hakami FH, Al Abaadi AK, Alkhrashi SA, Alghamdi MY, Almershad MM, Alenazi MM, El Gezery MH, Jebakumar AZ, Al-Tawfiq JA.",34320413,"10.1016/j.ijid.2021.07.052",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Conflict of Interest All authors have no conflict of interest to declare.",TRUE,"Funding Source None.",FALSE,"",TRUE,2021,"Int J Infect Dis"
"174","Clinical characteristics and a decision tree model to predict death outcome in severe COVID-19 patients","Yang Q, Li J, Zhang Z, Wu X, Liao T, Yu S, You Z, Hou X, Ye J, Liu G, Ma S, Xie G, Zhou Y, Li M, Wu M, Feng Y, Wang W, Li L, Xie D, Hu Y, Liu X, Wang B, Zhao S, Li L, Luo C, Tang T, Wu H, Hu T, Yang G, Luo B, Li L, Yang X, Li Q, Xu Z, Wu H, Sun J.",34372767,"10.1186/s12879-021-06478-w",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThis study was approved by the Ethics Committee of the Taikang Hospital (TKTJLL-005, TKTJLL-007), and performed in accordance with the Declaration of Helsinki. The Ethics Committee of the Taikang Hospital waived the need for informed consent of each patients. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",TRUE,"Funding None.",TRUE,"A total of 2169 adult patients (aged ≥ 18 years) were enrolled from Wuhan, China between February 10th and April 15th, 2020. All patients were confirmed with COVID-19 infection by real-time reverse-transcription polymerase-chain-reaction (RT-PCR) assay. In addition, medical records, including demographics, clinical characteristics and laboratory test results on admission of all patients were also collected. All our data were independent from other hospitals or different in periods from other studies, rather than a repetitive analysis. This study was approved by the Ethics Committee of the Taikang Hospital (TKTJLL-005, TKTJLL-007), and performed in accordance with the Declaration of Helsinki. The Ethics Committee of the Taikang Hospital waived the need for informed consent of each patient. This study was registered in the Clinical Trials Register (NCT04347369, https://clinicaltrials.gov/).",TRUE,2021,"BMC Infect Dis"
"175","Statins reduce mortality in patients with COVID-19: an updated meta-analysis of 147 824 patients","Diaz-Arocutipa C, Melgar-Talavera B, Alvarado-Yarasca Á, Saravia-Bartra MM, Cazorla P, Belzusarri I, Hernandez AV.",34375760,"10.1016/j.ijid.2021.08.004",FALSE,TRUE,FALSE,"",FALSE,"",TRUE,"Declarations Funding: None. Ethical approval: Not applicable. Informed consent: Not applicable. Data availability: Data are available from the corresponding author upon reasonable request. Conflict of interest: The authors declare that there is no conflict of interest. Conflict of interest:  The authors declare that there is no conflict of interest.",TRUE,"Funding:  None.",FALSE,"",TRUE,2021,"Int J Infect Dis"
"176","Severe Acute Respiratory Syndrome Coronavirus 2 Transmission in Georgia, USA, February 1-July 13, 2020","Wang Y, Siesel C, Chen Y, Lopman B, Edison L, Thomas M, Adams C, Lau M, Teunis PFM.",34399085,"10.3201/eid2710.210061",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"This study was funded by the Emory Covid-19 Response Collaborative. The funder of this study had no role in study design, data collection, data analysis, data interpretation, or writing the report. All authors had full access to all data in the study, and the corresponding author had final responsibility for the decision to submit for publication.",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"177","A highly effective and inexpensive standardized treatment of multidrug-resistant tuberculosis: a multicenter prospective study in China","Sun W, Wu Z, Zhou Y, Xia F, Tang Q, Wang J, Yang J, Yu F, Yang H, Xiao H, Fan L.",34412615,"10.1186/s12879-021-06553-2",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThis study was approved by the Ethics Committee of Shanghai Pulmonary Hospital affiliated to Tongji University, the approval number was K16-298. Obtain written informed consent from each eligible MDR-TB participant. An independent safety monitoring committee was established to ensure the continued safety of participants during clinical studies. Consent to publishNo applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This work was supported by the Grant from the Shanghai Natural Science Foundation (Grant No. 20ZR1446700). Shanghai Clinical research Center for infectious diseases (tuberculosis) (Grant No. 19MC 1910800). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"Clinical trials registration  China Clinical Trial Registry ChiCTR-OPC-16009380",TRUE,2021,"BMC Infect Dis"
"178","Identification of significant alteration genes, pathways and TFs induced by LPS in ARDS via bioinformatical analysis","Lu W, Ji R.",34418997,"10.1186/s12879-021-06578-7",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateNot applicable. Consent for publicationNot applicable. Competing interestsThe authors declare no competing interests. Competing interests The authors declare no competing interests.",TRUE,"Funding Not applicable.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"179","Seroprevalence and Virologic Surveillance of Enterovirus 71 and Coxsackievirus A6, United Kingdom, 2006-2017","Kamau E, Nguyen D, Celma C, Blomqvist S, Horby P, Simmonds P, Harvala H.",34423767,"10.3201/eid2709.204915",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"180","Seroprevalence of SARS-CoV-2-Specific Antibodies among Quarantined Close Contacts of COVID-19 Patients, Faroe Islands, 2020","Petersen MS, Kristiansen MF, Reinert HW, Fjallsbak JP, Christiansen DH, Gaini S, Steig BÁ, Møller LF, Strøm M, Weihe P.",34437829,"10.3201/eid2711.204948",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"The project is funded by the special COVID-19 funding from the Faroese Research Council.",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"181","Impact of Vaccination on Haemophilus influenzae Type b Carriage in Healthy Children Less Than 5 Years of Age in an Urban Population in Nepal","Shrestha S, Stockdale LK, Gautam MC, Gurung M, Feng S, Maskey P, Kerridge S, Kelly S, Voysey M, Pokhrel B, Rajbhandari P, Thorson S, Khadka B, Shah G, Scherer KS, Kelly D, Murdoch DR, Shrestha S, Pollard AJ.",34469554,"10.1093/infdis/jiab072",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Potential conflicts of interest.  The authors have read the journal’s policy and have the following conflicts: A. J. P. is Chair of the DHSC JCVI and is a member of the WHO’s Strategic Advisory Group of Experts on Immunization. A. J. P. is an NIHR Senior Investigator. All other authors report no potential conflicts of interest. Potential conflicts of interest.",TRUE,"Financial support.  This project was funded by the Oxford Vaccine Group ( www.ovg.ox.ac.uk ) with support from the NIHR Oxford Biomedical Research Centre ( http://oxfordbrc.nihr.ac.uk ) and the WHO, as part of pediatric inpatient invasive bacterial disease surveillance in Nepal. Financial support.",FALSE,"",TRUE,2021,"J Infect Dis"
"182","Co-infection with Legionella and SARS-CoV-2, France, March 2020","Allam C, Gaymard A, Descours G, Ginevra C, Josset L, Bouscambert M, Beraud L, Ibranosyan M, Golfier C, Friggeri A, Lina B, Campèse C, Ader F, Jarraud S; COVID-19 diagnosis HCL consortium1.",34469708,"10.3201/eid2711.202150",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"183","Prevalence of undetectable and suppressed viral load in HIV-infected pregnant women initiating Option B+ in Uganda: an observational study nested within a randomized controlled trial","Gabagaya G, Rukundo G, Amone A, Wavamunno P, Namale-Matovu J, Lubega I, Nakabiito C, Namukwaya Z, Nolan M, Malamba SS, King R, Homsy J, Fowler MG, Musoke P.",34481464,"10.1186/s12879-021-06608-4",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateAll study procedures were conducted in compliance with the relevant national laws and international regulatory requirements. Written informed consent was obtained from all study participants prior to any protocol-specified procedures being conducted. The study protocol, informed consent forms, and other study instruments administered to participants were reviewed and approved by the Joint Clinical Research Centre (JCRC) Institutional Review Board in Uganda; the Uganda National Council for Science and Technology (UNCST), Johns Hopkins University (JHU) and University of California San Francisco (UCSF) Ethics committees prior to participant enrolment or study procedures. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",TRUE,"Funding These data are from the Friends for Life Circles for Option B+ study which was funded by NIH/Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD) grant # IR01HD080476-01.",TRUE,"Trial Registration  The trial was registered as NCT02515370 (04/08/2015) on Clinicaltrials.gov.",TRUE,2021,"BMC Infect Dis"
"184","Metabolic Plasticity Aids Amphotropism of Coxiella burnetii","Sanchez SE, Goodman AG, Omsland A.",34491791,"10.1128/IAI.00135-21",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"This work was supported by a fellowship from the Poncin Scholarship Fund and an NIH F31 Diversity Fellowship (1F31AI150167-01) to S.E.S., funds from Washington State University to A.O., and NIH grant R01AI139051 to A.G.G. and A.O.",FALSE,"",TRUE,2021,"Infect Immun"
"185","Use of intravenous N-acetylcysteine in acute severe hepatitis due to severe dengue infection: a case series","Dissanayake DMDIB, Gunaratne WMSN, Kumarihamy KWMPP, Kularatne SAM, Kumarasiri PVR.",34544380,"10.1186/s12879-021-06681-9",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateEthical clearance was obtained from the ethics review committee, Faculty of medicine, University of Peradeniya. (Project no 2018/EC/40 date 01/03/2019). Informed consent was obtained from all subjects and for subjects who are under 18, from a parent and/or legal guardian. Consent for publicationWritten consent was obtained from all subjects for publication of this research article. Competing interestsThe authors declare that they have no conflict of interest. Competing interests The authors declare that they have no conflict of interest.",TRUE,"Funding None.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"186","Indoor and Outdoor Rodent Hosts of Orientia tsutsugamushi, Shandong Province, China","Li F, Zhang ZT, Fang LZ, Yu H, Qin XR, Yu XJ.",34545804,"10.3201/eid2710.210393",TRUE,FALSE,TRUE,"we deposited the 56-kda type-specific antigen gene sequences obtained in this study in genbank (accession nos mt833389-95).",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"187","Recurrence of Human Babesiosis Caused by Reinfection","Ho J, Carey E, Carey DE, Krause PJ.",34546166,"10.3201/eid2710.211240",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"This study was supported in part by the Gordon and Llura Gund Foundation.",FALSE,"",TRUE,2021,"Emerg Infect Dis"
"188","The prevalence of human immunodeficiency and of hepatitis B viral infections is not increased in patients with sickle cell disease in Tanzania","Shayo G, Makundi I, Luzzatto L.",34592961,"10.1186/s12879-021-06726-z",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateEthical approval for the study was obtained from the Muhimbili University of Health and Allied Sciences (MUHAS), Research and Publication Ethical Committee. Permission to conduct the study was obtained from the administration of MNH, Temeke, Mwananyamala and Amana hospitals. All patients provided a written informed consent. Patients diagnosed with HIV and/or HBV were referred to respective clinics for treatment. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",TRUE,"Funding We are grateful to Mr. Godbless Mariki for funding the research. Mr. Mariki had no role in the design of the study, data collection, analysis, interpretation of data or writing the manuscript.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"189","Protective Immunity after Natural Infection with Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2) - Kentucky, USA, 2020","Spicer KB, Glick C, Cavanaugh AM, Thoroughman D.",34649001,"10.1016/j.ijid.2021.10.010",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Conflict of Interest Statement The authors have declared no conflicts of interest.",TRUE,"Funding No external funding was received.",FALSE,"",TRUE,2021,"Int J Infect Dis"
"190","The incidence and mortality of yellow fever in Africa: a systematic review and meta-analysis","Nwaiwu AU, Musekiwa A, Tamuzi JL, Sambala EZ, Nyasulu PS.",34688249,"10.1186/s12879-021-06728-x",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participantsNot required. Consent for publicationNot applicable. Competing interestsThe authors declare no competing interests. Competing interests The authors declare no competing interests.",TRUE,"Funding None.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"191","Serum procalcitonin levels associate with Clostridioides difficile infection in patients with inflammatory bowel disease","Abdehagh M, Azimirad M, Houri H, Nadalian B, Azimirad F, Olfatifar M, Nasir Shoeibi OK, Yadegar A, Shahrokh S, Mahdavi Roshan M, Asadzadeh Aghdaei H, Zali MR.",34702217,"10.1186/s12879-021-06804-2",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Declarations Ethics approval and consent to participateThis study was approved by the Institutional Ethical Review Committee of Research Institute for Gastroenterology and Liver Diseases at Shahid Beheshti University of Medical Sciences (Project No. IR.SBMU.RIGLD.REC.1398.041). All experiments were performed in accordance with the relevant guidelines and regulations recommended by the Research Institute for Gastroenterology and Liver Diseases. Informed consent was obtained from all subjects and/or their legal guardians before sample collection. Consent for publicationNot applicable. Competing interestsThe authors declare no competing interests. Competing interests The authors declare no competing interests.",TRUE,"Funding The study was supported by a research grant (Project No: RIGLD 1063) from the Foodborne and Waterborne Diseases Research Center, Research Institute for Gastroenterology and Liver Diseases, Shahid Beheshti University of Medical Sciences, Tehran, Iran. The funding bodies had no role in study design, data collection, data analysis, decision to publish, or preparation of the manuscript.",FALSE,"",TRUE,2021,"BMC Infect Dis"
"192","Incidence Trends for SARS-CoV-2 Alpha and Beta Variants, Finland, Spring 2021","Kant R, Nguyen PT, Blomqvist S, Erdin M, Alburkat H, Suvanto M, Zakham F, Salminen V, Olander V, Paloniemi M, Huhti L, Lehtinen S, Luukinen B, Jarva H, Kallio-Kokko H, Kurkela S, Lappalainen M, Liimatainen H, Hannula S, Halkilahti J, Ikonen J, Ikonen N, Helve O, Gunell M, Vuorinen T, Plyusnin I, Lindh E, Ellonen P, Sironen T, Savolainen-Kopra C, Smura T, Vapalahti O.",34708686,"10.3201/eid2712.211631",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"This study was supported by the Academy of Finland (grant number 336490), VEO European Union’s Horizon 2020 (grant number 874735), Finnish Institute for Health and Welfare, Jane and Aatos Erkko Foundation, and Helsinki University Hospital Funds (TYH2018322 and TYH2021343).",FALSE,"",TRUE,2021,"Emerg Infect Dis"
